ID_SAMPLE,GENE,SIMILARITY_RATE,WITHIN_THRESHOLD?
1819988,BRAF,2,NO
1812334,BRAF,0,NO
1723645,BRAF,1,NO
886140,BRAF,0,NO
889235,BRAF,2,NO
1989310,BRAF,0,NO
1103451,BRAF,15,NO
889143,BRAF,6,NO
1038659,BRAF,5,NO
1965405,BRAF,3,NO
2653834,BRAF,3,NO
2574550,BRAF,0,NO
1819945,BRAF,3,NO
1807359,BRAF,3,NO
2013600,BRAF,2,NO
2366568,BRAF,8,NO
1335230,BRAF,0,NO
685794,BRAF,14,NO
1097985,BRAF,12,NO
2839394,BRAF,7,NO
2790923,BRAF,6,NO
1065624,BRAF,0,NO
1470211,BRAF,0,NO
1470158,BRAF,1,NO
1598334,BRAF,9,NO
2349558,BRAF,2,NO
1756983,BRAF,5,NO
1675358,BRAF,5,NO
1812377,BRAF,8,NO
886572,BRAF,17,NO
1812239,BRAF,3,NO
2121558,BRAF,1,NO
685244,BRAF,2,NO
2349534,BRAF,0,NO
683688,BRAF,3,NO
2822894,BRAF,0,NO
2349576,BRAF,3,NO
2574510,BRAF,14,NO
1515784,BRAF,0,NO
2349720,BRAF,1,NO
1838494,BRAF,0,NO
2349638,BRAF,4,NO
2349805,BRAF,19,NO
2615084,BRAF,2,NO
1998477,BRAF,10,NO
971879,BRAF,2,NO
2520797,BRAF,1,NO
886151,BRAF,8,NO
2349340,BRAF,3,NO
1045130,BRAF,0,NO
1470132,BRAF,1,NO
2349796,BRAF,12,NO
1812917,BRAF,6,NO
2822896,BRAF,6,NO
1540200,BRAF,1,NO
888844,BRAF,0,NO
2121574,BRAF,1,NO
1449594,BRAF,4,NO
1757211,BRAF,9,NO
1237997,BRAF,2,NO
1097924,BRAF,12,NO
1295543,BRAF,4,NO
886464,BRAF,1,NO
1348946,BRAF,0,NO
2339471,BRAF,2,NO
1223361,BRAF,0,NO
852205,BRAF,1,NO
2349750,BRAF,2,NO
1299175,BRAF,36,NO
1812519,BRAF,23,NO
1812544,BRAF,14,NO
1038600,BRAF,22,NO
2121520,BRAF,1,NO
1798000,BRAF,0,NO
1757107,BRAF,5,NO
2524250,BRAF,2,NO
685213,BRAF,0,NO
1757201,BRAF,1,NO
1470154,BRAF,6,NO
2520748,BRAF,1,NO
2574508,BRAF,5,NO
2121710,BRAF,1,NO
1723695,BRAF,1,NO
2372474,BRAF,3,NO
886158,BRAF,2,NO
1723433,BRAF,4,NO
1756990,BRAF,4,NO
2520799,BRAF,1,NO
874384,BRAF,1,NO
686452,BRAF,0,NO
1675366,BRAF,1,NO
1248956,BRAF,3,NO
1838442,BRAF,5,NO
2151513,BRAF,5,NO
1686954,BRAF,23,NO
1798026,BRAF,27,NO
1838361,BRAF,1,NO
2730738,BRAF,1,NO
886161,BRAF,1,NO
2349842,BRAF,1,NO
1867676,BRAF,22,NO
1757226,BRAF,3,NO
2520812,BRAF,0,NO
2439350,BRAF,2,NO
886573,BRAF,1,NO
892416,BRAF,2,NO
685170,BRAF,1,NO
1812914,BRAF,5,NO
1757202,BRAF,2,NO
2349747,BRAF,0,NO
2801291,BRAF,0,NO
889191,BRAF,3,NO
2121714,BRAF,2,NO
1540427,BRAF,5,NO
1531333,BRAF,0,NO
1038692,BRAF,9,NO
852204,BRAF,0,NO
1812372,BRAF,1,NO
1993582,BRAF,3,NO
2163828,BRAF,4,NO
890215,BRAF,0,NO
2151518,BRAF,2,NO
889219,BRAF,5,NO
1065538,BRAF,10,NO
1075310,BRAF,1,NO
2263032,BRAF,1,NO
2349881,BRAF,2,NO
1515759,BRAF,1,NO
886425,BRAF,1,NO
1798034,BRAF,9,NO
1539848,BRAF,2,NO
2349780,BRAF,1,NO
1675384,BRAF,4,NO
2686369,BRAF,1,NO
2349626,BRAF,8,NO
1686895,BRAF,1,NO
1812449,BRAF,1,NO
2839346,BRAF,2,NO
888439,BRAF,4,NO
2801305,BRAF,5,NO
1790430,BRAF,1,NO
683696,BRAF,19,NO
1598333,BRAF,9,NO
1812347,BRAF,78,NO
2151514,BRAF,1,NO
1812704,BRAF,39,NO
888436,BRAF,1,NO
1838476,BRAF,1,NO
2443549,BRAF,1,NO
1292495,BRAF,1,NO
1757185,BRAF,0,NO
2349731,BRAF,2,NO
2649461,BRAF,0,NO
1675437,BRAF,0,NO
1248963,BRAF,1,NO
1812413,BRAF,5,NO
1482434,BRAF,4,NO
886686,BRAF,2,NO
889243,BRAF,7,NO
1515743,BRAF,1,NO
1757095,BRAF,3,NO
1819944,BRAF,1,NO
1295551,BRAF,2,NO
1022101,BRAF,0,NO
1675436,BRAF,2,NO
1993351,BRAF,1,NO
1038590,BRAF,1,NO
1065603,BRAF,1,NO
1798015,BRAF,1,NO
887362,BRAF,1,NO
683292,BRAF,4,NO
2466870,BRAF,0,NO
888846,BRAF,1,NO
888511,BRAF,8,NO
2612674,BRAF,5,NO
1097809,BRAF,3,NO
1790431,BRAF,0,NO
888531,BRAF,3,NO
892419,BRAF,1,NO
1757279,BRAF,3,NO
2723777,BRAF,2,NO
2466860,BRAF,2,NO
888425,BRAF,0,NO
1757070,BRAF,3,NO
1045156,BRAF,2,NO
1531336,BRAF,1,NO
1812945,BRAF,34,NO
686404,BRAF,16,NO
1757055,BRAF,4,NO
1757163,BRAF,1,NO
887508,BRAF,1,NO
2614950,BRAF,2,NO
890057,BRAF,50,NO
2642715,BRAF,7,NO
1798005,BRAF,1,NO
1431454,BRAF,6,NO
1812850,BRAF,19,NO
2121699,BRAF,1,NO
888304,BRAF,0,NO
687446,BRAF,6,NO
2839403,BRAF,1,NO
2163810,BRAF,0,NO
1065641,BRAF,4,NO
1723401,BRAF,1,NO
2443576,BRAF,4,NO
2837880,BRAF,0,NO
1812484,BRAF,4,NO
1103441,BRAF,0,NO
1075317,BRAF,0,NO
1723590,BRAF,6,NO
2642727,BRAF,2,NO
2121541,BRAF,2,NO
889019,BRAF,0,NO
887670,BRAF,0,NO
1757048,BRAF,0,NO
1151106,BRAF,3,NO
890104,BRAF,2,NO
2612673,BRAF,2,NO
1102497,BRAF,3,NO
1993535,BRAF,0,NO
2869896,BRAF,1,NO
1539884,BRAF,0,NO
2801302,BRAF,48,NO
2466884,BRAF,1,NO
1151105,BRAF,1,NO
2573635,BRAF,78,NO
1540555,BRAF,2,NO
685220,BRAF,1,NO
1540347,BRAF,3,NO
2869938,BRAF,12,NO
2725755,BRAF,7,NO
2349542,BRAF,3,NO
2121627,BRAF,1,NO
1515741,BRAF,6,NO
1798053,BRAF,0,NO
2574604,BRAF,1,NO
2520820,BRAF,4,NO
2349630,BRAF,9,NO
1038647,BRAF,1,NO
1798050,BRAF,5,NO
2121790,BRAF,3,NO
887703,BRAF,78,NO
2349604,BRAF,1,NO
1065586,BRAF,0,NO
1708653,BRAF,2,NO
1540357,BRAF,19,NO
2349713,BRAF,2,NO
1025869,BRAF,3,NO
1038643,BRAF,2,NO
1431434,BRAF,1,NO
1723690,BRAF,2,NO
2574597,BRAF,0,NO
1757187,BRAF,0,NO
2151501,BRAF,2,NO
683839,BRAF,1,NO
1812551,BRAF,0,NO
687443,BRAF,3,NO
889242,BRAF,3,NO
2722853,BRAF,1,NO
1022105,BRAF,1,NO
1797979,BRAF,1,NO
2121506,BRAF,1,NO
888525,BRAF,10,NO
1873885,BRAF,0,NO
684498,BRAF,8,NO
1687011,BRAF,3,NO
1065606,BRAF,0,NO
2151531,BRAF,2,NO
2520796,BRAF,2,NO
2012865,BRAF,2,NO
1065553,BRAF,10,NO
2349623,BRAF,0,NO
1757000,BRAF,1,NO
2579072,BRAF,10,NO
1515762,BRAF,0,NO
685216,BRAF,5,NO
2822913,BRAF,0,NO
888327,BRAF,2,NO
686405,BRAF,2,NO
2686526,BRAF,0,NO
2574606,BRAF,3,NO
1292521,BRAF,0,NO
1809632,BRAF,1,NO
2353023,BRAF,0,NO
686479,BRAF,0,NO
1151127,BRAF,2,NO
1757182,BRAF,3,NO
1812434,BRAF,0,NO
1136678,BRAF,1,NO
2121536,BRAF,0,NO
2587198,BRAF,2,NO
2349411,BRAF,0,NO
1102519,BRAF,8,NO
1630173,BRAF,3,NO
874385,BRAF,3,NO
2349906,BRAF,4,NO
2349592,BRAF,0,NO
1531343,BRAF,5,NO
1531346,BRAF,2,NO
1873920,BRAF,0,NO
1686988,BRAF,48,NO
2121619,BRAF,1,NO
2197819,BRAF,1,NO
2574600,BRAF,1,NO
1515767,BRAF,1,NO
1545619,BRAF,3,NO
2349682,BRAF,2,NO
1038666,BRAF,2,NO
685222,BRAF,4,NO
1941877,BRAF,1,NO
2121767,BRAF,9,NO
1022496,BRAF,19,NO
2197822,BRAF,0,NO
2520745,BRAF,0,NO
1038662,BRAF,3,NO
1757166,BRAF,1,NO
2839462,BRAF,9,NO
888879,BRAF,0,NO
1540110,BRAF,1,NO
2349669,BRAF,5,NO
2349423,BRAF,1,NO
1065623,BRAF,2,NO
2159425,BRAF,8,NO
2349755,BRAF,0,NO
1757265,BRAF,0,NO
2653817,BRAF,78,NO
1813367,BRAF,9,NO
685185,BRAF,1,NO
1790484,BRAF,9,NO
1540435,BRAF,1,NO
1675397,BRAF,2,NO
1103473,BRAF,2,NO
1812555,BRAF,3,NO
1539806,BRAF,0,NO
1675361,BRAF,1,NO
684489,BRAF,0,NO
1993561,BRAF,0,NO
1237994,BRAF,1,NO
1097864,BRAF,4,NO
1431430,BRAF,71,NO
684047,BRAF,3,NO
2790921,BRAF,0,NO
2349456,BRAF,5,NO
1812713,BRAF,2,NO
898313,BRAF,29,NO
2349363,BRAF,13,NO
886644,BRAF,4,NO
1540131,BRAF,2,NO
1026959,BRAF,1,NO
1150311,BRAF,1,NO
2121593,BRAF,6,NO
2570181,BRAF,1,NO
1540388,BRAF,38,NO
2574607,BRAF,78,NO
1348948,BRAF,3,NO
1539867,BRAF,0,NO
1295533,BRAF,2,NO
889189,BRAF,1,NO
2163862,BRAF,1,NO
2801335,BRAF,2,NO
2574559,BRAF,6,NO
1965402,BRAF,3,NO
1890675,BRAF,1,NO
2349889,BRAF,0,NO
2801311,BRAF,13,NO
1819941,BRAF,0,NO
1022506,BRAF,2,NO
898294,BRAF,1,NO
1540204,BRAF,1,NO
1757087,BRAF,3,NO
1757257,BRAF,2,NO
2642724,BRAF,4,NO
2121501,BRAF,1,NO
1838368,BRAF,5,NO
1065636,BRAF,1,NO
1812439,BRAF,0,NO
2349886,BRAF,2,NO
2612661,BRAF,3,NO
886685,BRAF,1,NO
1545603,BRAF,1,NO
1790444,BRAF,6,NO
2163809,BRAF,4,NO
685177,BRAF,1,NO
1540430,BRAF,8,NO
886567,BRAF,1,NO
2587224,BRAF,4,NO
1798035,BRAF,1,NO
2614962,BRAF,1,NO
2121617,BRAF,1,NO
888987,BRAF,2,NO
1807361,BRAF,36,NO
1540170,BRAF,2,NO
889218,BRAF,1,NO
1299160,BRAF,2,NO
1687004,BRAF,2,NO
2574581,BRAF,7,NO
2587190,BRAF,3,NO
1673903,BRAF,1,NO
1431448,BRAF,9,NO
2837868,BRAF,1,NO
886636,BRAF,0,NO
888524,BRAF,9,NO
891594,BRAF,3,NO
1352401,BRAF,23,NO
1540168,BRAF,3,NO
1102537,BRAF,3,NO
1798021,BRAF,4,NO
2801341,BRAF,2,NO
1757253,BRAF,0,NO
888443,BRAF,0,NO
2520719,BRAF,1,NO
891586,BRAF,1,NO
2520808,BRAF,3,NO
1812840,BRAF,1,NO
890204,BRAF,0,NO
2349871,BRAF,1,NO
892415,BRAF,1,NO
1757112,BRAF,11,NO
1812559,BRAF,7,NO
886172,BRAF,4,NO
2686398,BRAF,0,NO
2839382,BRAF,0,NO
2439363,BRAF,14,NO
2349758,BRAF,3,NO
1757277,BRAF,1,NO
2574621,BRAF,10,NO
888520,BRAF,22,NO
2349813,BRAF,2,NO
1757020,BRAF,4,NO
1873899,BRAF,2,NO
1540101,BRAF,0,NO
1585995,BRAF,0,NO
1757074,BRAF,1,NO
2653835,BRAF,0,NO
2521050,BRAF,1,NO
1299168,BRAF,7,NO
685192,BRAF,0,NO
1248948,BRAF,0,NO
2349468,BRAF,0,NO
1515736,BRAF,1,NO
1941871,BRAF,0,NO
1102581,BRAF,1,NO
887364,BRAF,78,NO
1539871,BRAF,0,NO
1812486,BRAF,1,NO
1812391,BRAF,2,NO
1540116,BRAF,4,NO
1675371,BRAF,3,NO
1335227,BRAF,2,NO
1812570,BRAF,2,NO
1045126,BRAF,12,NO
2653825,BRAF,1,NO
2722059,BRAF,0,NO
685247,BRAF,4,NO
1295542,BRAF,24,NO
1548874,BRAF,4,NO
1757142,BRAF,0,NO
1540319,BRAF,4,NO
2339745,BRAF,0,NO
1151120,BRAF,2,NO
1548876,BRAF,22,NO
1751764,BRAF,0,NO
1151126,BRAF,1,NO
2162790,BRAF,2,NO
1812472,BRAF,78,NO
2349483,BRAF,23,NO
1723606,BRAF,3,NO
1708642,BRAF,4,NO
898269,BRAF,4,NO
1299182,BRAF,1,NO
1757154,BRAF,18,NO
1812724,BRAF,1,NO
1045155,BRAF,3,NO
2790922,BRAF,2,NO
2615079,BRAF,1,NO
1223356,BRAF,1,NO
1812409,BRAF,1,NO
1757122,BRAF,9,NO
1540322,BRAF,1,NO
2349422,BRAF,8,NO
1941865,BRAF,28,NO
1038608,BRAF,5,NO
2520831,BRAF,1,NO
2869860,BRAF,3,NO
886649,BRAF,1,NO
1150301,BRAF,1,NO
2349425,BRAF,7,NO
1038603,BRAF,1,NO
971878,BRAF,3,NO
1723785,BRAF,1,NO
1757109,BRAF,1,NO
1248957,BRAF,0,NO
1819981,BRAF,2,NO
971909,BRAF,1,NO
2349800,BRAF,2,NO
1038651,BRAF,1,NO
2587212,BRAF,1,NO
888342,BRAF,0,NO
2839386,BRAF,3,NO
1065555,BRAF,1,NO
2520778,BRAF,0,NO
1540418,BRAF,1,NO
1025233,BRAF,1,NO
1598228,BRAF,1,NO
1756987,BRAF,2,NO
684507,BRAF,3,NO
888319,BRAF,0,NO
2349815,BRAF,9,NO
2644371,BRAF,8,NO
1301381,BRAF,12,NO
2349415,BRAF,0,NO
1812566,BRAF,5,NO
686397,BRAF,6,NO
2443553,BRAF,1,NO
684049,BRAF,3,NO
2869903,BRAF,1,NO
2443589,BRAF,4,NO
1762609,BRAF,0,NO
2349678,BRAF,2,NO
2869872,BRAF,0,NO
1838405,BRAF,2,NO
1873918,BRAF,2,NO
1479510,BRAF,0,NO
1790477,BRAF,6,NO
1309926,BRAF,5,NO
890074,BRAF,6,NO
1299202,BRAF,78,NO
1812233,BRAF,1,NO
1540350,BRAF,4,NO
892482,BRAF,1,NO
1539859,BRAF,0,NO
1941875,BRAF,0,NO
1798032,BRAF,0,NO
1812345,BRAF,3,NO
2349710,BRAF,1,NO
2439358,BRAF,4,NO
2653797,BRAF,1,NO
945772,BRAF,1,NO
1470206,BRAF,3,NO
1598335,BRAF,1,NO
2349651,BRAF,2,NO
1687000,BRAF,3,NO
1675403,BRAF,3,NO
1838396,BRAF,0,NO
1661882,BRAF,13,NO
1470210,BRAF,1,NO
1812553,BRAF,0,NO
1038587,BRAF,1,NO
1812887,BRAF,0,NO
2443586,BRAF,1,NO
2013583,BRAF,0,NO
1675404,BRAF,2,NO
2349686,BRAF,0,NO
1038644,BRAF,42,NO
1216989,BRAF,1,NO
2579034,BRAF,10,NO
888540,BRAF,51,NO
1539817,BRAF,1,NO
1540553,BRAF,73,NO
2349768,BRAF,0,NO
1790437,BRAF,1,NO
1025239,BRAF,3,NO
1873913,BRAF,12,NO
2801331,BRAF,0,NO
1540163,BRAF,16,NO
2349633,BRAF,0,NO
2520731,BRAF,4,NO
1038705,BRAF,1,NO
1154099,BRAF,54,NO
1545638,BRAF,1,NO
2686361,BRAF,7,NO
1757191,BRAF,0,NO
1993735,BRAF,9,NO
1025861,BRAF,3,NO
1470191,BRAF,1,NO
2121526,BRAF,7,NO
1299165,BRAF,5,NO
2292465,BRAF,7,NO
2520844,BRAF,2,NO
2614961,BRAF,3,NO
1540169,BRAF,2,NO
1103449,BRAF,1,NO
1540112,BRAF,0,NO
2121603,BRAF,1,NO
1540415,BRAF,3,NO
2520747,BRAF,0,NO
2723517,BRAF,0,NO
1703627,BRAF,0,NO
1812487,BRAF,21,NO
1812455,BRAF,4,NO
1026938,BRAF,1,NO
1531335,BRAF,1,NO
2574528,BRAF,2,NO
2349347,BRAF,7,NO
1757272,BRAF,0,NO
2574545,BRAF,24,NO
1301372,BRAF,1,NO
1103445,BRAF,6,NO
1812416,BRAF,1,NO
2686409,BRAF,4,NO
2443609,BRAF,2,NO
1431475,BRAF,0,NO
2443561,BRAF,3,NO
1038578,BRAF,1,NO
2013601,BRAF,1,NO
683816,BRAF,3,NO
2801350,BRAF,1,NO
2349361,BRAF,0,NO
2349356,BRAF,1,NO
2349636,BRAF,25,NO
687145,BRAF,7,NO
2574568,BRAF,34,NO
2163842,BRAF,2,NO
1790463,BRAF,1,NO
1470166,BRAF,3,NO
2078565,BRAF,2,NO
1673902,BRAF,2,NO
2121713,BRAF,12,NO
1941858,BRAF,1,NO
2349856,BRAF,26,NO
2801285,BRAF,3,NO
2520757,BRAF,57,NO
2349915,BRAF,27,NO
1065643,BRAF,1,NO
2349653,BRAF,78,NO
1941890,BRAF,2,NO
889199,BRAF,9,NO
2587194,BRAF,4,NO
1812569,BRAF,0,NO
1540140,BRAF,3,NO
1664832,BRAF,2,NO
2603659,BRAF,5,NO
2121592,BRAF,2,NO
2653785,BRAF,2,NO
1873921,BRAF,2,NO
887539,BRAF,2,NO
2013641,BRAF,3,NO
898299,BRAF,2,NO
1335235,BRAF,9,NO
1798019,BRAF,2,NO
2492708,BRAF,0,NO
2372478,BRAF,2,NO
2803760,BRAF,5,NO
2349735,BRAF,0,NO
685186,BRAF,15,NO
1470163,BRAF,0,NO
890114,BRAF,1,NO
1812926,BRAF,1,NO
2724991,BRAF,6,NO
685785,BRAF,1,NO
1038563,BRAF,1,NO
1757286,BRAF,2,NO
2801360,BRAF,0,NO
684493,BRAF,1,NO
1479491,BRAF,1,NO
1470131,BRAF,1,NO
683826,BRAF,0,NO
2197831,BRAF,1,NO
1540393,BRAF,1,NO
1075322,BRAF,17,NO
886663,BRAF,2,NO
1757025,BRAF,2,NO
971902,BRAF,1,NO
1223359,BRAF,3,NO
2520762,BRAF,0,NO
684546,BRAF,2,NO
1540155,BRAF,1,NO
2349478,BRAF,2,NO
1812398,BRAF,2,NO
1335213,BRAF,5,NO
1559461,BRAF,0,NO
1757178,BRAF,2,NO
1038574,BRAF,2,NO
2790914,BRAF,2,NO
1751802,BRAF,0,NO
2349590,BRAF,6,NO
1431426,BRAF,2,NO
1038620,BRAF,0,NO
1539873,BRAF,1,NO
2439349,BRAF,6,NO
1762628,BRAF,5,NO
1022505,BRAF,0,NO
2349488,BRAF,0,NO
2790919,BRAF,3,NO
1470103,BRAF,0,NO
2185965,BRAF,1,NO
1539804,BRAF,1,NO
1216996,BRAF,3,NO
2839458,BRAF,0,NO
1757197,BRAF,0,NO
1686947,BRAF,12,NO
1797999,BRAF,78,NO
2380403,BRAF,0,NO
1545640,BRAF,1,NO
2587225,BRAF,7,NO
1812329,BRAF,11,NO
684503,BRAF,1,NO
1757065,BRAF,0,NO
2349699,BRAF,1,NO
1812886,BRAF,0,NO
1515772,BRAF,3,NO
1820006,BRAF,0,NO
683818,BRAF,1,NO
1873903,BRAF,1,NO
1112852,BRAF,6,NO
2349814,BRAF,0,NO
1687001,BRAF,1,NO
1820007,BRAF,0,NO
1482449,BRAF,4,NO
906093,BRAF,1,NO
1819962,BRAF,3,NO
2520774,BRAF,5,NO
2686444,BRAF,2,NO
889054,BRAF,3,NO
1687131,BRAF,1,NO
2587192,BRAF,0,NO
2349745,BRAF,0,NO
1686940,BRAF,16,NO
2349397,BRAF,4,NO
1154111,BRAF,6,NO
684515,BRAF,2,NO
2121731,BRAF,0,NO
1812723,BRAF,1,NO
1539844,BRAF,3,NO
2443550,BRAF,0,NO
1238004,BRAF,3,NO
887658,BRAF,0,NO
2574565,BRAF,1,NO
1112853,BRAF,1,NO
2443624,BRAF,0,NO
2349496,BRAF,2,NO
1431439,BRAF,7,NO
2839333,BRAF,1,NO
2349676,BRAF,65,NO
1675374,BRAF,3,NO
1757215,BRAF,1,NO
2151505,BRAF,30,NO
888298,BRAF,2,NO
1022095,BRAF,1,NO
1790433,BRAF,5,NO
2574583,BRAF,7,NO
888030,BRAF,0,NO
1467791,BRAF,5,NO
2340113,BRAF,2,NO
1026947,BRAF,3,NO
1756991,BRAF,0,NO
2642734,BRAF,1,NO
1812445,BRAF,1,NO
898266,BRAF,2,NO
1941866,BRAF,1,NO
2349911,BRAF,2,NO
1335233,BRAF,0,NO
2263029,BRAF,2,NO
2587208,BRAF,8,NO
1941900,BRAF,0,NO
684492,BRAF,1,NO
1545604,BRAF,6,NO
1586014,BRAF,5,NO
1025232,BRAF,11,NO
2349648,BRAF,1,NO
2614948,BRAF,0,NO
2520725,BRAF,0,NO
2587185,BRAF,2,NO
1812509,BRAF,1,NO
1539882,BRAF,4,NO
2869877,BRAF,2,NO
1025874,BRAF,4,NO
1229480,BRAF,1,NO
1965395,BRAF,11,NO
2520766,BRAF,0,NO
2349490,BRAF,11,NO
1022518,BRAF,0,NO
1038663,BRAF,4,NO
2520750,BRAF,4,NO
888285,BRAF,1,NO
1022090,BRAF,1,NO
887489,BRAF,7,NO
2349574,BRAF,33,NO
2725605,BRAF,0,NO
2584512,BRAF,8,NO
1812867,BRAF,0,NO
1812406,BRAF,4,NO
1470126,BRAF,0,NO
1038701,BRAF,78,NO
2603644,BRAF,1,NO
1154104,BRAF,4,NO
1065604,BRAF,0,NO
1585997,BRAF,8,NO
2521051,BRAF,1,NO
2349644,BRAF,2,NO
886673,BRAF,3,NO
683687,BRAF,1,NO
1756995,BRAF,4,NO
1993554,BRAF,2,NO
1757169,BRAF,4,NO
1299189,BRAF,11,NO
1470187,BRAF,1,NO
2574605,BRAF,0,NO
1687054,BRAF,3,NO
892481,BRAF,1,NO
1540211,BRAF,2,NO
2579028,BRAF,0,NO
888422,BRAF,2,NO
1873891,BRAF,5,NO
1065163,BRAF,76,NO
1790482,BRAF,2,NO
2574576,BRAF,0,NO
1467782,BRAF,1,NO
1038669,BRAF,2,NO
1813386,BRAF,3,NO
2724788,BRAF,3,NO
890065,BRAF,0,NO
1751797,BRAF,1,NO
684048,BRAF,29,NO
2078566,BRAF,3,NO
2013592,BRAF,2,NO
2007667,BRAF,1,NO
1852087,BRAF,4,NO
1248970,BRAF,1,NO
1812481,BRAF,6,NO
1812848,BRAF,5,NO
1065649,BRAF,4,NO
1757052,BRAF,1,NO
1539791,BRAF,2,NO
2520724,BRAF,4,NO
1229487,BRAF,1,NO
1813378,BRAF,7,NO
2013688,BRAF,2,NO
2801300,BRAF,2,NO
683824,BRAF,12,NO
1867718,BRAF,1,NO
1025225,BRAF,4,NO
1548845,BRAF,1,NO
1812881,BRAF,3,NO
2587220,BRAF,13,NO
1757206,BRAF,1,NO
1838440,BRAF,5,NO
888064,BRAF,1,NO
1540398,BRAF,6,NO
2520722,BRAF,1,NO
1540188,BRAF,13,NO
2686537,BRAF,0,NO
2521033,BRAF,6,NO
2349351,BRAF,2,NO
1539875,BRAF,2,NO
1819956,BRAF,5,NO
2159423,BRAF,5,NO
1299193,BRAF,1,NO
1807357,BRAF,1,NO
1470107,BRAF,0,NO
1798010,BRAF,10,NO
2349498,BRAF,7,NO
2349516,BRAF,0,NO
2574509,BRAF,8,NO
2443529,BRAF,4,NO
1022096,BRAF,2,NO
2349774,BRAF,3,NO
1075314,BRAF,1,NO
2263372,BRAF,2,NO
2686532,BRAF,3,NO
2466832,BRAF,1,NO
1757088,BRAF,5,NO
2349599,BRAF,2,NO
2520807,BRAF,11,NO
886170,BRAF,2,NO
2163783,BRAF,7,NO
1097986,BRAF,4,NO
1515788,BRAF,0,NO
685182,BRAF,1,NO
2790918,BRAF,0,NO
906086,BRAF,0,NO
1812388,BRAF,0,NO
1540099,BRAF,11,NO
2349921,BRAF,6,NO
1335259,BRAF,2,NO
887486,BRAF,2,NO
2349343,BRAF,1,NO
2349937,BRAF,3,NO
1812863,BRAF,2,NO
1757005,BRAF,1,NO
1540096,BRAF,2,NO
1038604,BRAF,3,NO
1757008,BRAF,1,NO
1571201,BRAF,8,NO
1299195,BRAF,1,NO
1812681,BRAF,3,NO
686428,BRAF,1,NO
2760748,BRAF,0,NO
2121655,BRAF,3,NO
1151130,BRAF,2,NO
887491,BRAF,40,NO
890059,BRAF,1,NO
2603645,BRAF,1,NO
2353021,BRAF,1,NO
1757014,BRAF,14,NO
2349821,BRAF,4,NO
2349454,BRAF,15,NO
1539883,BRAF,1,NO
890076,BRAF,7,NO
886665,BRAF,2,NO
2686523,BRAF,1,NO
1723530,BRAF,6,NO
1812520,BRAF,1,NO
1819979,BRAF,1,NO
2349926,BRAF,78,NO
1820009,BRAF,0,NO
886836,BRAF,7,NO
1993458,BRAF,2,NO
1686993,BRAF,1,NO
2653831,BRAF,1,NO
1757026,BRAF,0,NO
1630159,BRAF,1,NO
1539957,BRAF,8,NO
1757004,BRAF,1,NO
2615102,BRAF,0,NO
685223,BRAF,8,NO
1292515,BRAF,1,NO
2349335,BRAF,2,NO
1686957,BRAF,1,NO
1075307,BRAF,2,NO
1675360,BRAF,5,NO
1812546,BRAF,0,NO
1540088,BRAF,11,NO
2339737,BRAF,0,NO
2349828,BRAF,1,NO
2642726,BRAF,1,NO
2121703,BRAF,2,NO
1065597,BRAF,1,NO
889223,BRAF,2,NO
1675383,BRAF,2,NO
2121601,BRAF,6,NO
1812507,BRAF,1,NO
687436,BRAF,60,NO
1584532,BRAF,2,NO
2869850,BRAF,1,NO
1540320,BRAF,1,NO
898251,BRAF,8,NO
685275,BRAF,2,NO
2349832,BRAF,3,NO
2615078,BRAF,3,NO
1540148,BRAF,5,NO
1838426,BRAF,16,NO
1540189,BRAF,9,NO
1515776,BRAF,0,NO
2121727,BRAF,0,NO
1838370,BRAF,13,NO
2443566,BRAF,2,NO
1812350,BRAF,3,NO
1757289,BRAF,1,NO
2443629,BRAF,4,NO
2543720,BRAF,0,NO
2574530,BRAF,0,NO
2614960,BRAF,0,NO
2339488,BRAF,3,NO
1065611,BRAF,0,NO
2439321,BRAF,0,NO
1708646,BRAF,8,NO
1812904,BRAF,4,NO
2520963,BRAF,4,NO
888840,BRAF,2,NO
2121668,BRAF,1,NO
1812947,BRAF,2,NO
1757077,BRAF,1,NO
1813366,BRAF,0,NO
886188,BRAF,3,NO
1075305,BRAF,1,NO
1229486,BRAF,0,NO
2121763,BRAF,4,NO
685245,BRAF,3,NO
1757161,BRAF,32,NO
2013712,BRAF,0,NO
1223327,BRAF,1,NO
2349547,BRAF,1,NO
2725288,BRAF,1,NO
886645,BRAF,2,NO
2349804,BRAF,1,NO
2163840,BRAF,0,NO
891581,BRAF,2,NO
2121788,BRAF,2,NO
1292498,BRAF,2,NO
1470157,BRAF,3,NO
2163784,BRAF,1,NO
1757165,BRAF,9,NO
890096,BRAF,19,NO
1812871,BRAF,19,NO
1545623,BRAF,3,NO
2579021,BRAF,4,NO
2686450,BRAF,2,NO
2584513,BRAF,0,NO
1539785,BRAF,27,NO
2726581,BRAF,2,NO
1545621,BRAF,9,NO
2894831,BRAF,2,NO
1819997,BRAF,34,NO
685165,BRAF,0,NO
1539958,BRAF,2,NO
1798038,BRAF,2,NO
1150313,BRAF,0,NO
886570,BRAF,2,NO
1540119,BRAF,1,NO
891587,BRAF,20,NO
892485,BRAF,1,NO
888326,BRAF,1,NO
2760733,BRAF,0,NO
889234,BRAF,1,NO
1470112,BRAF,2,NO
1531340,BRAF,1,NO
1687130,BRAF,0,NO
